message_id,customer_id,timestamp,message_text,channel,previous_tickets
MSG00977,CUST7384,2026-05-06 10:16:35.950221,Website not loading,Email,0
MSG00978,CUST9323,2026-04-22 10:16:35.950224,Password reset not working,App,2
MSG00979,CUST5136,2026-04-27 10:16:35.950228,Error during payment !!! urgent help !!!,App,5
MSG00980,CUST4803,2026-04-22 10:16:35.950232,Very bad service,Social,2
MSG00981,CUST5220,2026-05-17 10:16:35.950236,Coupon code not working,App,4
MSG00982,CUST2500,2026-04-21 10:16:35.950241,Very bad service !!! urgent help !!!,App,0
MSG00983,CUST1679,2026-05-04 10:16:35.950245,Error during payment,Email,2
MSG00984,CUST2656,2026-04-26 10:16:35.950249,Wrong item delivered,App,5
MSG00985,CUST7719,2026-04-22 10:16:35.950252,Website not loading,App,0
MSG00986,CUST7912,2026-05-08 10:16:35.950256,Refund not received yet,Chat,0
MSG00987,CUST3716,2026-05-11 10:16:35.950260,Error during payment,Social,0
MSG00988,CUST8162,2026-04-20 10:16:35.950264,I am unhappy with support,Email,1
MSG00989,CUST5477,2026-05-02 10:16:35.950268,Website not loading,Email,1
MSG00990,CUST2670,2026-05-16 10:16:35.950273,Very bad service,Email,1
MSG00991,CUST7330,2026-05-11 10:16:35.950277,App is crashing !!! urgent help !!!,Chat,0
MSG00992,CUST9374,2026-05-17 10:16:35.950281,Error during payment !!! urgent help !!!,Email,1
MSG00993,CUST5926,2026-05-15 10:16:35.950285,Coupon code not working,App,5
MSG00994,CUST7963,2026-05-14 10:16:35.950292,   ,Chat,2
MSG00995,CUST3949,2026-05-09 10:16:35.950296,Delivery delayed again,Social,3
MSG00996,CUST7789,2026-04-20 10:16:35.950299,No response from team,App,4
MSG00997,CUST2986,2026-04-30 10:16:35.950305,App is crashing,Chat,4
MSG00998,CUST2941,2026-05-09 10:16:35.950309,Order stuck in transit !!! urgent help !!!,Social,0
MSG00999,CUST9541,2026-04-21 10:16:35.950312,No response from team,Social,2
MSG01000,CUST1440,2026-05-10 10:16:35.950316,I am unhappy with support !!! urgent help !!!,Chat,1
MSG01001,CUST3588,2026-04-26 10:16:35.950320,I am unhappy with support,Email,4
MSG01002,CUST2413,2026-04-25 10:16:35.950325,No response from team,Social,1
MSG01003,CUST9637,2026-05-07 10:16:35.950328,No response from team,Email,2
MSG01004,CUST7179,2026-05-17 10:16:35.950332,Tracking not updating,App,4
MSG01005,CUST6770,2026-05-20 10:16:35.950336,Tracking not updating,Email,4
MSG01006,CUST4054,2026-04-23 10:16:35.950340,Payment failed but money deducted,App,1
MSG01007,CUST1868,2026-05-17 10:16:35.950344,Tracking not updating,Chat,0
MSG01008,CUST7195,2026-05-03 10:16:35.950348,   ,Chat,2
MSG01009,CUST6395,2026-04-27 10:16:35.950352,I am unhappy with support,Social,3
MSG01010,CUST7274,2026-05-10 10:16:35.950355,Error during payment,App,2
MSG01011,CUST9081,2026-04-21 10:16:35.950360,   ,Chat,1
MSG01012,CUST7395,2026-05-07 10:16:35.950363,Worst experience ever,Email,1
MSG01013,CUST6881,2026-04-30 10:16:35.950368,App is crashing,App,1
MSG01014,CUST4570,2026-05-14 10:16:35.950373,Error during payment,Chat,1
MSG01015,CUST3040,2026-04-26 10:16:35.950377,Order stuck in transit,Email,5
MSG01016,CUST9834,2026-05-01 10:16:35.950381,Website not loading,App,1
MSG01017,CUST8768,2026-05-05 10:16:35.950385,Tracking not updating,App,5
MSG01018,CUST3807,2026-05-02 10:16:35.950389,Cannot login to account,App,1
MSG01019,CUST4384,2026-05-11 10:16:35.950394,Worst experience ever,Email,3
MSG01020,CUST1298,2026-05-02 10:16:35.950397,Refund not received yet,Social,0
MSG01021,CUST4428,2026-04-28 10:16:35.950401,Payment failed but money deducted,Chat,2
MSG01022,CUST3236,2026-05-07 10:16:35.950405,Delivery delayed again,Email,5
MSG01023,CUST4378,2026-04-21 10:16:35.950409,No response from team,Social,0
MSG01024,CUST7848,2026-05-04 10:16:35.950412,Very bad service,App,5
MSG01025,CUST7904,2026-05-09 10:16:35.950416,Need invoice for my purchase,App,4
MSG01026,CUST2616,2026-05-08 10:16:35.950421,Wrong item delivered,Chat,1
MSG01027,CUST2622,2026-05-04 10:16:35.950425,App is crashing !!! urgent help !!!,App,0
MSG01028,CUST2071,2026-05-08 10:16:35.950429,I want refund immediately,App,0
MSG01029,CUST4323,2026-04-30 10:16:35.950433,Order stuck in transit,Email,2
MSG01030,CUST7658,2026-04-24 10:16:35.950436,Delivery delayed again !!! urgent help !!!,Social,1
MSG01031,CUST5748,2026-05-17 10:16:35.950441,Very bad service,App,2
MSG01032,CUST7021,2026-05-07 10:16:35.950445,Password reset not working,Social,5
MSG01033,CUST7736,2026-05-17 10:16:35.950448,Need invoice for my purchase,Chat,5
MSG01034,CUST2150,2026-04-20 10:16:35.950453,Delivery delayed again,App,4
MSG01035,CUST6648,2026-04-30 10:16:35.950457,Website not loading,Chat,2
MSG01036,CUST9037,2026-05-19 10:16:35.950461,I am unhappy with support,Social,5
MSG01037,CUST4917,2026-04-26 10:16:35.950465,I was charged twice for my order,Chat,4
MSG01038,CUST9185,2026-05-19 10:16:35.950469,App is crashing,App,1
MSG01039,CUST5538,2026-05-18 10:16:35.950473,Website not loading,Social,4
MSG01040,CUST2883,2026-05-10 10:16:35.950477,No response from team !!! urgent help !!!,Email,4
MSG01041,CUST4453,2026-04-27 10:16:35.950481,I was charged twice for my order !!! urgent help !!!,Chat,3
MSG01042,CUST8710,2026-04-20 10:16:35.950485,Tracking not updating,App,1
MSG01043,CUST7054,2026-05-04 10:16:35.950489,Refund not received yet,App,1
MSG01044,CUST4125,2026-05-09 10:16:35.950493,Need invoice for my purchase,App,3
MSG01045,CUST3488,2026-05-15 10:16:35.950496,Wrong item delivered,App,4
MSG01046,CUST3124,2026-04-23 10:16:35.950500,I was charged twice for my order,Social,3
MSG01047,CUST5161,2026-05-08 10:16:35.950505,App is crashing,Social,2
MSG01048,CUST2523,2026-05-09 10:16:35.950508,I was charged twice for my order,Email,3
MSG01049,CUST6628,2026-05-20 10:16:35.950512,I want refund immediately,Email,4
MSG01050,CUST8513,2026-04-21 10:16:35.950516,Tracking not updating !!! urgent help !!!,Social,3
MSG01051,CUST4227,2026-04-25 10:16:35.950520,App is crashing !!! urgent help !!!,App,2
MSG01052,CUST4901,2026-05-04 10:16:35.950524,Refund not received yet,Chat,5
MSG01053,CUST6962,2026-05-13 10:16:35.950528,My package has not arrived,Email,3
MSG01054,CUST2794,2026-04-28 10:16:35.950532,Payment failed but money deducted !!! urgent help !!!,App,5
MSG01055,CUST2739,2026-05-19 10:16:35.950535,Website not loading,Email,5
MSG01056,CUST1673,2026-05-03 10:16:35.950539,Error during payment,Social,3
MSG01057,CUST7812,2026-05-08 10:16:35.950543,Refund not received yet,Social,4
MSG01058,CUST7874,2026-04-25 10:16:35.950547,App is crashing,Email,0
MSG01059,CUST2605,2026-04-23 10:16:35.950550,Website not loading,Social,4
MSG01060,CUST5847,2026-05-19 10:16:35.950554,Delivery delayed again,Email,4
MSG01061,CUST6750,2026-05-16 10:16:35.950558,Password reset not working,App,2
MSG01062,CUST4995,2026-05-13 10:16:35.950561,Coupon code not working,Email,1
MSG01063,CUST4547,2026-05-12 10:16:35.950565,Error during payment,Email,0
MSG01064,CUST5544,2026-05-01 10:16:35.950569,Payment failed but money deducted,Email,0
MSG01065,CUST8012,2026-05-05 10:16:35.950573,I want refund immediately,Social,2
MSG01066,CUST5769,2026-04-27 10:16:35.950577,App is crashing,Chat,5
MSG01067,CUST2639,2026-05-14 10:16:35.950580,App is crashing,App,5
MSG01068,CUST7436,2026-04-28 10:16:35.950584,Tracking not updating,Email,1
MSG01069,CUST8623,2026-05-07 10:16:35.950588,Password reset not working,Social,3
MSG01070,CUST7946,2026-05-17 10:16:35.950592,Payment failed but money deducted,App,4
MSG01071,CUST2945,2026-05-02 10:16:35.950596,I was charged twice for my order,Chat,0
MSG01072,CUST5586,2026-04-20 10:16:35.950600,Error during payment,Email,4
MSG01073,CUST4312,2026-04-28 10:16:35.950603,   ,Chat,1
MSG01074,CUST4513,2026-04-21 10:16:35.950607,I was charged twice for my order,App,3
MSG01075,CUST2197,2026-04-23 10:16:35.950611,Cannot login to account,Email,5
MSG01076,CUST8500,2026-05-19 10:16:35.950615,Website not loading,Social,2
MSG01077,CUST5234,2026-04-21 10:16:35.950618,Order stuck in transit,App,2
MSG01078,CUST3875,2026-04-25 10:16:35.950623,Payment failed but money deducted,App,3
MSG01079,CUST2910,2026-05-05 10:16:35.950626,Payment failed but money deducted,Email,5
MSG01080,CUST9802,2026-05-14 10:16:35.950631,Tracking not updating,App,3
MSG01081,CUST4127,2026-04-22 10:16:35.950635,   ,Email,0
MSG01082,CUST6549,2026-04-30 10:16:35.950639,I was charged twice for my order,Email,2
MSG01083,CUST2721,2026-04-20 10:16:35.950645,Coupon code not working,Email,1
MSG01084,CUST2117,2026-05-08 10:16:35.950650,   ,Social,5
MSG01085,CUST5679,2026-05-17 10:16:35.950654,Delivery delayed again,Email,4
MSG01086,CUST9024,2026-04-25 10:16:35.950658,Very bad service,App,4
MSG01087,CUST3622,2026-04-21 10:16:35.950662,Website not loading !!! urgent help !!!,App,5
MSG01088,CUST8045,2026-05-09 10:16:35.950666,Delivery delayed again,Email,5
MSG01089,CUST3793,2026-05-15 10:16:35.950670,Worst experience ever,Social,2
MSG01090,CUST7707,2026-04-23 10:16:35.950674,Refund not received yet,Social,5
MSG01091,CUST5322,2026-05-05 10:16:35.950679,Website not loading !!! urgent help !!!,Chat,0
MSG01092,CUST9912,2026-05-20 10:16:35.950683,Wrong item delivered,App,1
MSG01093,CUST1053,2026-04-27 10:16:35.950687,App is crashing,Chat,3
MSG01094,CUST5646,2026-05-06 10:16:35.950691,Tracking not updating,App,2
MSG01095,CUST5591,2026-05-19 10:16:35.950695,I was charged twice for my order,Email,2
MSG01096,CUST3712,2026-05-12 10:16:35.950699,I am unhappy with support,Social,0
MSG01097,CUST9140,2026-05-05 10:16:35.950703,Coupon code not working,Social,4
MSG01098,CUST5157,2026-04-22 10:16:35.950707,Password reset not working,Social,3
MSG01099,CUST4811,2026-05-06 10:16:35.950711,Delivery delayed again,App,5
MSG01100,CUST4762,2026-05-20 10:16:35.950716,My package has not arrived,Email,2
MSG01101,CUST3715,2026-05-12 10:16:35.950723,Very bad service,App,3
MSG01102,CUST2158,2026-04-24 10:16:35.950727,Cannot login to account,App,4
MSG01103,CUST3766,2026-05-05 10:16:35.950731,No response from team,Email,0
MSG01104,CUST8042,2026-05-19 10:16:35.950735,Order stuck in transit,App,2
MSG01105,CUST1972,2026-04-29 10:16:35.950739,Payment failed but money deducted,Social,0
MSG01106,CUST4019,2026-05-20 10:16:35.950743,App is crashing,App,0
MSG01107,CUST1119,2026-05-04 10:16:35.950747,Wrong item delivered,App,0
MSG01108,CUST7687,2026-04-21 10:16:35.950751,Payment failed but money deducted,Social,0
MSG01109,CUST8298,2026-05-09 10:16:35.950755,Password reset not working,Email,1
MSG01110,CUST9339,2026-05-18 10:16:35.950759,I want refund immediately,Chat,1
MSG01111,CUST6344,2026-04-22 10:16:35.950763,Payment failed but money deducted !!! urgent help !!!,App,2
MSG01112,CUST6560,2026-05-01 10:16:35.950768,I want refund immediately,Social,4
MSG01113,CUST4961,2026-04-24 10:16:35.950771,Order stuck in transit,Social,0
MSG01114,CUST6242,2026-04-27 10:16:35.950775,App is crashing,Email,2
MSG01115,CUST1574,2026-05-20 10:16:35.950779,   ,Email,3
MSG01116,CUST6536,2026-05-01 10:16:35.950783,Delivery delayed again !!! urgent help !!!,Chat,3
MSG01117,CUST8811,2026-04-27 10:16:35.950787,Very bad service !!! urgent help !!!,App,1
MSG01118,CUST3433,2026-05-02 10:16:35.950791,I am unhappy with support,Email,2
MSG01119,CUST7093,2026-05-03 10:16:35.950795,Delivery delayed again,Chat,0
MSG01120,CUST2317,2026-05-01 10:16:35.950799,Password reset not working !!! urgent help !!!,Chat,2
MSG01121,CUST2074,2026-05-14 10:16:35.950803,Error during payment,Email,5
MSG01122,CUST4829,2026-05-18 10:16:35.950808,   ,Chat,3
MSG01123,CUST7187,2026-05-18 10:16:35.950812,I am unhappy with support,Chat,3
MSG01124,CUST9552,2026-05-16 10:16:35.950816,Wrong item delivered,Social,5
MSG01125,CUST7821,2026-04-29 10:16:35.950822,I was charged twice for my order,App,4
MSG01126,CUST7931,2026-05-19 10:16:35.950826,Coupon code not working,Social,1
MSG01127,CUST6530,2026-04-20 10:16:35.950830,Coupon code not working !!! urgent help !!!,Chat,0
MSG01128,CUST7300,2026-05-15 10:16:35.950833,Order stuck in transit,Chat,5
MSG01129,CUST7814,2026-05-02 10:16:35.950837,Cannot login to account,Email,2
MSG01130,CUST5148,2026-05-01 10:16:35.950841,Delivery delayed again,App,3
MSG01131,CUST6737,2026-05-01 10:16:35.950845,Refund not received yet !!! urgent help !!!,Email,4
MSG01132,CUST8749,2026-05-11 10:16:35.950849,Refund not received yet,Chat,3
MSG01133,CUST3759,2026-05-09 10:16:35.950853,App is crashing,App,5
MSG01134,CUST5384,2026-05-01 10:16:35.950857,Worst experience ever,Email,3
MSG01135,CUST3988,2026-05-10 10:16:35.950861,App is crashing !!! urgent help !!!,Social,5
MSG01136,CUST8498,2026-04-25 10:16:35.950865,Wrong item delivered,Chat,4
MSG01137,CUST4754,2026-05-06 10:16:35.950869,My package has not arrived,Email,5
MSG01138,CUST7050,2026-05-20 10:16:35.950873,No response from team,Chat,5
MSG01139,CUST9808,2026-05-04 10:16:35.950877,Error during payment,App,2
MSG01140,CUST2988,2026-05-10 10:16:35.950881,I am unhappy with support !!! urgent help !!!,Email,5
MSG01141,CUST7249,2026-05-18 10:16:35.950885,Tracking not updating,Email,3
MSG01142,CUST9786,2026-04-30 10:16:35.950890,Order stuck in transit,Email,3
MSG01143,CUST3631,2026-04-22 10:16:35.950894,I want refund immediately,Email,0
MSG01144,CUST5274,2026-05-19 10:16:35.950904,Website not loading !!! urgent help !!!,Social,2
MSG01145,CUST6408,2026-05-15 10:16:35.950908,Password reset not working,App,1
MSG01146,CUST8182,2026-04-30 10:16:35.950912,Error during payment,Social,1
MSG01147,CUST9067,2026-04-27 10:16:35.950916,Error during payment,Chat,4
MSG01148,CUST4147,2026-05-13 10:16:35.950920,No response from team,App,3
MSG01149,CUST8653,2026-05-07 10:16:35.950924,Worst experience ever,App,4
MSG01150,CUST6427,2026-04-25 10:16:35.950928,Wrong item delivered,App,1
MSG01151,CUST3967,2026-05-09 10:16:35.950932,   ,App,5
MSG01152,CUST9350,2026-04-30 10:16:35.950936,Worst experience ever,Social,3
MSG01153,CUST5884,2026-05-16 10:16:35.950940,I am unhappy with support,Email,5
MSG01154,CUST3932,2026-04-23 10:16:35.950944,Order stuck in transit,App,4
MSG01155,CUST2583,2026-05-07 10:16:35.950948,Payment failed but money deducted,Social,2
MSG01156,CUST4316,2026-05-03 10:16:35.950952,I am unhappy with support,App,1
MSG01157,CUST4147,2026-04-25 10:16:35.950956,Very bad service,Email,5
MSG01158,CUST4337,2026-05-15 10:16:35.950960,Need invoice for my purchase,Social,3
MSG01159,CUST4828,2026-05-05 10:16:35.950964,Order stuck in transit !!! urgent help !!!,Social,5
MSG01160,CUST4113,2026-05-17 10:16:35.950967,My package has not arrived,Social,5
MSG01161,CUST1560,2026-04-24 10:16:35.950971,Tracking not updating,App,3
MSG01162,CUST3891,2026-04-22 10:16:35.950975,Refund not received yet,App,1
MSG01163,CUST4509,2026-05-19 10:16:35.950981,Tracking not updating,Social,2
MSG01164,CUST1588,2026-04-23 10:16:35.950986,Worst experience ever,App,1
MSG01165,CUST7905,2026-04-26 10:16:35.950990,Tracking not updating,Chat,4
MSG01166,CUST2692,2026-05-06 10:16:35.950995,My package has not arrived,Social,4
MSG01167,CUST8275,2026-05-07 10:16:35.951004,Tracking not updating,Social,0
MSG01168,CUST5902,2026-04-21 10:16:35.951008,   ,Email,4
MSG01169,CUST1371,2026-04-30 10:16:35.951012,Wrong item delivered,Chat,2
MSG01170,CUST6217,2026-04-21 10:16:35.951016,Wrong item delivered,Social,1
MSG01171,CUST7200,2026-04-24 10:16:35.951020,Website not loading,App,2
MSG01172,CUST2028,2026-04-30 10:16:35.951024,Need invoice for my purchase,Chat,4
MSG01173,CUST9010,2026-05-12 10:16:35.951028,Password reset not working,Email,3
MSG01174,CUST8931,2026-05-15 10:16:35.951031,Worst experience ever,Email,5
MSG01175,CUST1739,2026-05-20 10:16:35.951035,Error during payment,App,5
MSG01176,CUST6729,2026-05-14 10:16:35.951039,Order stuck in transit,Social,0
MSG01177,CUST8463,2026-05-07 10:16:35.951056,App is crashing !!! urgent help !!!,Email,3
MSG01178,CUST3215,2026-04-30 10:16:35.951060,Need invoice for my purchase,Email,4
MSG01179,CUST4526,2026-05-06 10:16:35.951064,Need invoice for my purchase,Social,4
MSG01180,CUST2819,2026-05-09 10:16:35.951068,My package has not arrived,Social,1
MSG01181,CUST5171,2026-05-11 10:16:35.951072,Worst experience ever,Chat,2
MSG01182,CUST4299,2026-04-20 10:16:35.951076,I was charged twice for my order,Email,4
MSG01183,CUST2443,2026-05-12 10:16:35.951082,My package has not arrived,Social,3
MSG01184,CUST8799,2026-05-14 10:16:35.951087,Payment failed but money deducted !!! urgent help !!!,App,3
MSG01185,CUST2904,2026-05-08 10:16:35.951091,Tracking not updating,Chat,0
MSG01186,CUST6166,2026-05-17 10:16:35.951095,My package has not arrived,Chat,4
MSG01187,CUST6757,2026-05-11 10:16:35.951099,Need invoice for my purchase,Email,5
MSG01188,CUST3878,2026-05-10 10:16:35.951103,My package has not arrived,App,5
MSG01189,CUST6881,2026-04-30 10:16:35.951107,My package has not arrived,Chat,4
MSG01190,CUST2036,2026-04-26 10:16:35.951111,I am unhappy with support,Email,3
MSG01191,CUST8899,2026-04-23 10:16:35.951115,Need invoice for my purchase !!! urgent help !!!,Email,1
MSG01192,CUST7496,2026-04-26 10:16:35.951119,   ,Chat,5
MSG01193,CUST2543,2026-05-06 10:16:35.951123,Need invoice for my purchase !!! urgent help !!!,Email,2
MSG01194,CUST1733,2026-04-25 10:16:35.951127,Worst experience ever,Chat,5
MSG01195,CUST1591,2026-04-22 10:16:35.951131,Tracking not updating !!! urgent help !!!,Email,0
MSG01196,CUST4938,2026-04-29 10:16:35.951134,Wrong item delivered,Social,0
MSG01197,CUST8841,2026-04-21 10:16:35.951139,I was charged twice for my order,Chat,0
MSG01198,CUST7066,2026-04-24 10:16:35.951143,Tracking not updating,App,1
MSG01199,CUST5341,2026-04-20 10:16:35.951146,Coupon code not working,App,4
